[2026-07-23 00:00:52] [FLIP] [Tier 2] Ancient Infernal Crimson Helmet     | Cost: 289,999,999  | Profit: 30,196,643  | Sales/Day: 6    
[2026-07-23 00:01:50] [FLIP] [Tier 4] Smart Bouncy Boots                  | Cost: 2,500,000    | Profit: 2,848,617   | Sales/Day: 79   
[2026-07-23 00:01:50] [FLIP] [Tier 2] Necrotic Fiery Aurora Leggings ✪    | Cost: 72,000,000   | Profit: 7,745,932   | Sales/Day: 5    
[2026-07-23 00:01:50] [FLIP] [Tier 4] Mythic Zombie Commander Leggings    | Cost: 4,000,000    | Profit: 1,480,840   | Sales/Day: 60   
[2026-07-23 00:01:50] [FLIP] [Tier 5] Sharp Conjuring                     | Cost: 250,000      | Profit: 5,095,238   | Sales/Day: 159  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Epic Conjuring                      | Cost: 250,000      | Profit: 5,095,238   | Sales/Day: 159  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Sharp Zombie Commander Whip         | Cost: 999,000      | Profit: 4,496,239   | Sales/Day: 130  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Clean Sniper Helmet                 | Cost: 80,000       | Profit: 5,222,479   | Sales/Day: 156  
[2026-07-23 00:01:50] [FLIP] [Tier 3] Fabled Deathripper Dagger           | Cost: 57,000,000   | Profit: 12,250,642  | Sales/Day: 16   
[2026-07-23 00:01:50] [FLIP] [Tier 5] Fair Zombie Soldier Cutlass         | Cost: 29,999       | Profit: 5,307,240   | Sales/Day: 186  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Goblin Chestplate                   | Cost: 600,000      | Profit: 4,645,840   | Sales/Day: 197  
[2026-07-23 00:01:50] [FLIP] [Tier 4] Fairy's Fedora                      | Cost: 500,000      | Profit: 4,820,839   | Sales/Day: 87   
[2026-07-23 00:01:50] [FLIP] [Tier 4] Suspicious Pooch Sword              | Cost: 9,000,000    | Profit: 1,315,680   | Sales/Day: 69   
[2026-07-23 00:01:50] [FLIP] [Tier 5] Goblin Chestplate                   | Cost: 1,400,000    | Profit: 3,845,840   | Sales/Day: 197  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Pure Skeleton Master Chestplate     | Cost: 1,000,000    | Profit: 4,325,840   | Sales/Day: 338  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Brilliant Molten Necklace           | Cost: 5,000,000    | Profit: 3,799,997   | Sales/Day: 220  
[2026-07-23 00:01:50] [FLIP] [Tier 3] Withered Deathripper Dagger         | Cost: 80,000,000   | Profit: 16,409,014  | Sales/Day: 16   
[2026-07-23 00:01:50] [FLIP] [Tier 5] Goblin Helmet                       | Cost: 500,000      | Profit: 4,745,839   | Sales/Day: 199  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Titanic Super Heavy Boots           | Cost: 333,000      | Profit: 4,967,840   | Sales/Day: 106  
[2026-07-23 00:01:50] [FLIP] [Tier 3] Waxed Lava Shell Necklace           | Cost: 7,800,000    | Profit: 2,930,840   | Sales/Day: 15   
[2026-07-23 00:01:50] [FLIP] [Tier 3] Pure Skeleton Lord Chestplate       | Cost: 2,000,000    | Profit: 3,679,839   | Sales/Day: 34   
[2026-07-23 00:01:50] [FLIP] [Tier 4] Fierce Skeletor Helmet              | Cost: 999,000      | Profit: 4,281,840   | Sales/Day: 100  
[2026-07-23 00:01:50] [FLIP] [Tier 4] Heavy Zombie Commander Boots        | Cost: 498,000      | Profit: 4,931,840   | Sales/Day: 58   
[2026-07-23 00:01:50] [FLIP] [Tier 5] Heroic Earthen Blade ✪✪✪✪✪          | Cost: 4,000,000    | Profit: 1,369,683   | Sales/Day: 153  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Legendary Earthen Blade ✪✪✪✪✪       | Cost: 2,700,000    | Profit: 2,669,683   | Sales/Day: 153  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Pure Strong Dragon Helmet ✪         | Cost: 3,500,000    | Profit: 3,865,800   | Sales/Day: 279  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Sharp Dreadlord Sword               | Cost: 180,000      | Profit: 5,154,238   | Sales/Day: 320  
[2026-07-23 00:01:50] [FLIP] [Tier 3] Fabled Deathripper Dagger           | Cost: 75,000,000   | Profit: 23,353,565  | Sales/Day: 16   
[2026-07-23 00:01:50] [FLIP] [Tier 5] Heavy Skeleton Master Chestplate    | Cost: 3,000,000    | Profit: 2,325,840   | Sales/Day: 338  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Blooming Peony Necklace             | Cost: 1,800,000    | Profit: 1,368,998   | Sales/Day: 158  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Runeblade Ring                      | Cost: 4,300,000    | Profit: 1,427,344   | Sales/Day: 493  
[2026-07-23 00:01:50] [FLIP] [Tier 4] Snowy Thunderbolt Necklace          | Cost: 7,840,000    | Profit: 6,225,840   | Sales/Day: 68   
[2026-07-23 00:01:50] [FLIP] [Tier 5] Gentle Zombie Soldier Cutlass       | Cost: 2,000,000    | Profit: 3,337,239   | Sales/Day: 186  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Mythic Skeleton Master Chestplate   | Cost: 1,180,000    | Profit: 4,145,840   | Sales/Day: 338  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Rabbit Hat                          | Cost: 2,480,000    | Profit: 2,840,839   | Sales/Day: 191  
[2026-07-23 00:01:50] [FLIP] [Tier 3] Beastmaster Crest                   | Cost: 14,999,999   | Profit: 5,230,840   | Sales/Day: 16   
[2026-07-23 00:01:50] [FLIP] [Tier 3] Ancient Maxor's Chestplate ✪✪✪      | Cost: 13,000,000   | Profit: 2,404,295   | Sales/Day: 11   
[2026-07-23 00:01:50] [FLIP] [Tier 3] Ancient Mythos Chestplate           | Cost: 8,000,000    | Profit: 1,619,092   | Sales/Day: 21   
[2026-07-23 00:01:50] [FLIP] [Tier 5] Fast Zombie Knight Sword            | Cost: 420,000      | Profit: 4,935,239   | Sales/Day: 157  
[2026-07-23 00:01:50] [FLIP] [Tier 3] Waxed Lava Shell Necklace           | Cost: 7,840,000    | Profit: 2,890,840   | Sales/Day: 15   
[2026-07-23 00:01:50] [FLIP] [Tier 5] Giant Skeleton Master Chestplate ✪✪ | Cost: 7,190,000    | Profit: 2,301,643   | Sales/Day: 338  
[2026-07-23 00:01:50] [FLIP] [Tier 2] Ancient Fiery Terror Leggings       | Cost: 120,000,000  | Profit: 16,155,089  | Sales/Day: 3    
[2026-07-23 00:01:50] [FLIP] [Tier 5] Hasty Soulstealer Bow               | Cost: 750,000      | Profit: 4,495,840   | Sales/Day: 175  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Flaming Sword                       | Cost: 400,000      | Profit: 5,020,840   | Sales/Day: 220  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Glacite Boots                       | Cost: 3,000,000    | Profit: 2,250,840   | Sales/Day: 892  
[2026-07-23 00:01:50] [FLIP] [Tier 3] Blended Lava Shell Necklace         | Cost: 7,840,000    | Profit: 2,890,840   | Sales/Day: 15   
[2026-07-23 00:01:50] [FLIP] [Tier 5] Pure Skeleton Soldier Chestplate    | Cost: 1,500,000    | Profit: 3,746,395   | Sales/Day: 142  
[2026-07-23 00:01:50] [FLIP] [Tier 2] Ancient Hot Terror Leggings ✪✪✪✪✪   | Cost: 29,900,000   | Profit: 6,811,284   | Sales/Day: 4    
[2026-07-23 00:01:50] [FLIP] [Tier 5] Grand Soulstealer Bow               | Cost: 2,000,000    | Profit: 3,245,840   | Sales/Day: 175  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Epic Zombie Commander Whip          | Cost: 2,000,000    | Profit: 3,495,239   | Sales/Day: 130  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Heroic End Stone Sword              | Cost: 4,000,000    | Profit: 1,430,840   | Sales/Day: 134  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Mythic Skeleton Soldier Chestplate  | Cost: 200,000      | Profit: 5,046,395   | Sales/Day: 142  
[2026-07-23 00:01:50] [FLIP] [Tier 2] Loving Burning Aurora Chestplate    | Cost: 29,999,990   | Profit: 3,207,103   | Sales/Day: 10   
[2026-07-23 00:01:50] [FLIP] [Tier 1] Absolutely Perfect Leggings - Tier  | Cost: 30,000,000   | Profit: 6,462,556   | Sales/Day: 2    
[2026-07-23 00:01:50] [FLIP] [Tier 5] Runeblade Ring                      | Cost: 4,300,000    | Profit: 1,427,344   | Sales/Day: 493  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Runeblade Ring                      | Cost: 4,500,000    | Profit: 1,227,344   | Sales/Day: 493  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Runeblade Ring                      | Cost: 4,500,000    | Profit: 1,227,344   | Sales/Day: 493  
[2026-07-23 00:01:50] [FLIP] [Tier 3] Waxed Lava Shell Necklace           | Cost: 8,000,000    | Profit: 2,730,840   | Sales/Day: 15   
[2026-07-23 00:01:50] [FLIP] [Tier 5] Calcified Water Hydra Head          | Cost: 6,500,000    | Profit: 1,430,839   | Sales/Day: 317  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Bustling Rancher's Boots            | Cost: 9,000,000    | Profit: 1,230,840   | Sales/Day: 209  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Moogma Leggings                     | Cost: 1,000,000    | Profit: 4,299,840   | Sales/Day: 139  
[2026-07-23 00:01:50] [FLIP] [Tier 4] Wise Zombie Commander Helmet        | Cost: 2,500,000    | Profit: 3,930,840   | Sales/Day: 59   
[2026-07-23 00:01:50] [FLIP] [Tier 1] Necrotic Hot Aurora Helmet          | Cost: 11,999,999   | Profit: 1,452,039   | Sales/Day: 3    
[2026-07-23 00:01:50] [FLIP] [Tier 5] Wise Skeleton Soldier Helmet        | Cost: 500,000      | Profit: 4,750,840   | Sales/Day: 135  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Heroic Silent Death                 | Cost: 900,000      | Profit: 4,575,239   | Sales/Day: 119  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Goblin Leggings                     | Cost: 950,000      | Profit: 4,300,839   | Sales/Day: 196  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Pure Super Heavy Leggings           | Cost: 1,000,000    | Profit: 4,295,839   | Sales/Day: 104  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Heroic Dreadlord Sword              | Cost: 299,000      | Profit: 5,035,238   | Sales/Day: 320  
[2026-07-23 00:01:50] [FLIP] [Tier 4] Pure Zombie Lord Helmet             | Cost: 1,960,000    | Profit: 3,970,840   | Sales/Day: 43   
[2026-07-23 00:01:50] [FLIP] [Tier 3] Fabled Pyrochaos Dagger             | Cost: 53,000,000   | Profit: 10,854,703  | Sales/Day: 15   
[2026-07-23 00:01:50] [FLIP] [Tier 3] Fabled Deathripper Dagger           | Cost: 55,800,000   | Profit: 18,029,792  | Sales/Day: 16   
[2026-07-23 00:01:50] [FLIP] [Tier 4] Fierce Bouncy Leggings              | Cost: 500,000      | Profit: 4,795,284   | Sales/Day: 75   
[2026-07-23 00:01:50] [FLIP] [Tier 5] Light Zombie Soldier Chestplate     | Cost: 499,000      | Profit: 4,751,838   | Sales/Day: 139  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Moogma Leggings                     | Cost: 2,000,000    | Profit: 3,299,840   | Sales/Day: 139  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Blade of the Volcano                | Cost: 1,111,111    | Profit: 4,258,330   | Sales/Day: 209  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Mythic Skeleton Master Chestplate   | Cost: 2,000,000    | Profit: 3,325,840   | Sales/Day: 338  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Taurus Helmet                       | Cost: 2,600,000    | Profit: 3,230,840   | Sales/Day: 122  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Heroic Zombie Knight Sword          | Cost: 200,000      | Profit: 5,155,239   | Sales/Day: 157  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Taurus Helmet                       | Cost: 3,000,000    | Profit: 2,830,840   | Sales/Day: 122  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Smart Skeleton Master Boots         | Cost: 300,000      | Profit: 4,955,840   | Sales/Day: 116  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Water Hydra Head                    | Cost: 4,300,000    | Profit: 3,630,839   | Sales/Day: 317  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Glacite Helmet                      | Cost: 3,000,000    | Profit: 2,255,840   | Sales/Day: 882  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Fierce Slug Boots                   | Cost: 1,000,000    | Profit: 4,353,757   | Sales/Day: 150  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Ghostly Boots                       | Cost: 1,400,000    | Profit: 4,028,840   | Sales/Day: 161  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Wise Skeleton Soldier Helmet        | Cost: 400,000      | Profit: 4,850,840   | Sales/Day: 135  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Fine Soulstealer Bow                | Cost: 1,000,000    | Profit: 4,245,840   | Sales/Day: 175  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Pure Skeleton Soldier Chestplate    | Cost: 1,999,999    | Profit: 3,246,396   | Sales/Day: 142  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Rabbit Hat                          | Cost: 2,499,998    | Profit: 2,820,841   | Sales/Day: 191  
[2026-07-23 00:01:50] [FLIP] [Tier 4] Giant Reaper Mask ✪✪✪✪✪             | Cost: 47,000,000   | Profit: 9,352,216   | Sales/Day: 91   
[2026-07-23 00:01:50] [FLIP] [Tier 5] Flaming Chestplate                  | Cost: 2,500,000    | Profit: 3,030,840   | Sales/Day: 116  
[2026-07-23 00:01:50] [FLIP] [Tier 4] Fairy's Polo                        | Cost: 1,500,000    | Profit: 3,786,840   | Sales/Day: 83   
[2026-07-23 00:01:50] [FLIP] [Tier 4] Fairy's Polo                        | Cost: 1,999,999    | Profit: 3,286,841   | Sales/Day: 83   
[2026-07-23 00:01:50] [FLIP] [Tier 5] Miner Helmet                        | Cost: 1,500,000    | Profit: 3,828,840   | Sales/Day: 187  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Clean Skeleton Soldier Boots        | Cost: 1,000,000    | Profit: 4,250,840   | Sales/Day: 138  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Fast Silent Death                   | Cost: 1,000,000    | Profit: 4,475,239   | Sales/Day: 119  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Flaming Chestplate                  | Cost: 3,000,000    | Profit: 2,530,840   | Sales/Day: 116  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Moogma Leggings                     | Cost: 2,000,000    | Profit: 3,299,840   | Sales/Day: 139  
[2026-07-23 00:01:50] [FLIP] [Tier 3] Brilliant Lava Shell Necklace       | Cost: 8,999,999    | Profit: 1,730,841   | Sales/Day: 15   
[2026-07-23 00:01:50] [FLIP] [Tier 4] Snowy Thunderbolt Necklace          | Cost: 4,500,000    | Profit: 4,334,999   | Sales/Day: 68   
[2026-07-23 00:01:50] [FLIP] [Tier 5] Wise Skeleton Master Helmet         | Cost: 400,000      | Profit: 4,871,951   | Sales/Day: 117  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Miner Helmet                        | Cost: 3,900,000    | Profit: 1,428,840   | Sales/Day: 187  
[2026-07-23 00:01:50] [FLIP] [Tier 3] Wise Skeleton Lord Leggings         | Cost: 1,200,000    | Profit: 4,330,840   | Sales/Day: 34   
[2026-07-23 00:01:50] [FLIP] [Tier 4] Fierce Skeletor Helmet              | Cost: 1,000,000    | Profit: 4,280,840   | Sales/Day: 100  
[2026-07-23 00:01:50] [FLIP] [Tier 4] Heavy Zombie Knight Leggings        | Cost: 259,000      | Profit: 5,060,840   | Sales/Day: 98   
[2026-07-23 00:01:50] [FLIP] [Tier 5] Blade of the Volcano                | Cost: 399,999      | Profit: 4,969,442   | Sales/Day: 209  
[2026-07-23 00:01:50] [FLIP] [Tier 4] Ancient Werewolf Leggings ✪✪✪✪✪     | Cost: 7,000,000    | Profit: 1,422,710   | Sales/Day: 41   
[2026-07-23 00:01:50] [FLIP] [Tier 3] Fabled Deathripper Dagger           | Cost: 57,320,000   | Profit: 16,896,789  | Sales/Day: 16   
[2026-07-23 00:01:50] [FLIP] [Tier 5] Wise Super Heavy Helmet             | Cost: 300,000      | Profit: 4,995,840   | Sales/Day: 105  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Fierce Skeleton Master Boots ✪✪✪✪✪  | Cost: 3,000,000    | Profit: 2,255,840   | Sales/Day: 116  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Goblin Leggings                     | Cost: 1,300,000    | Profit: 3,950,839   | Sales/Day: 196  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Spicy Zombie Knight Sword           | Cost: 200,000      | Profit: 5,155,239   | Sales/Day: 157  
[2026-07-23 00:01:50] [FLIP] [Tier 3] Groovy Primordial Boots ✪✪✪✪✪       | Cost: 32,000,000   | Profit: 3,924,943   | Sales/Day: 15   
[2026-07-23 00:01:50] [FLIP] [Tier 5] Fabled Blade of the Volcano ✪✪✪✪✪   | Cost: 109,583,000  | Profit: 55,652,568  | Sales/Day: 209  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Pure Super Heavy Helmet             | Cost: 210,000      | Profit: 5,085,840   | Sales/Day: 105  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Flaming Chestplate                  | Cost: 2,444,444    | Profit: 3,086,396   | Sales/Day: 116  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Blade of the Volcano                | Cost: 4,000,000    | Profit: 1,369,441   | Sales/Day: 209  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Wise Skeleton Master Chestplate     | Cost: 3,000,000    | Profit: 2,325,840   | Sales/Day: 338  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Trashy Rod of Champions             | Cost: 22,000,000   | Profit: 5,292,390   | Sales/Day: 131  
[2026-07-23 00:01:50] [FLIP] [Tier 4] Titanic Zombie Knight Helmet        | Cost: 400,000      | Profit: 4,885,840   | Sales/Day: 97   
[2026-07-23 00:01:50] [FLIP] [Tier 3] Suspicious Deathripper Dagger       | Cost: 62,700,000   | Profit: 22,591,744  | Sales/Day: 16   
[2026-07-23 00:01:50] [FLIP] [Tier 2] Ancient Fiery Terror Leggings       | Cost: 120,000,000  | Profit: 30,600,333  | Sales/Day: 3    
[2026-07-23 00:01:50] [FLIP] [Tier 5] Blade of the Volcano                | Cost: 400,000      | Profit: 4,969,441   | Sales/Day: 209  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Moogma Leggings                     | Cost: 1,000,000    | Profit: 4,299,840   | Sales/Day: 139  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Moogma Leggings                     | Cost: 1,000,000    | Profit: 4,299,840   | Sales/Day: 139  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Moogma Leggings                     | Cost: 1,000,000    | Profit: 4,299,840   | Sales/Day: 139  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Taurus Helmet                       | Cost: 3,500,000    | Profit: 2,330,840   | Sales/Day: 122  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Wise Zombie Soldier Helmet          | Cost: 200,000      | Profit: 5,065,840   | Sales/Day: 135  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Slug Boots                          | Cost: 400,000      | Profit: 4,872,840   | Sales/Day: 150  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Moogma Leggings                     | Cost: 1,550,000    | Profit: 3,749,840   | Sales/Day: 139  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Rooted Peony Necklace               | Cost: 5,000,000    | Profit: 6,168,998   | Sales/Day: 158  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Fine Machine Gun Shortbow           | Cost: 10,000,000   | Profit: 8,599,574   | Sales/Day: 254  
[2026-07-23 00:01:50] [FLIP] [Tier 4] Snowy Thunderbolt Necklace          | Cost: 9,500,000    | Profit: 4,565,840   | Sales/Day: 68   
[2026-07-23 00:01:50] [FLIP] [Tier 5] Wise Skeleton Master Leggings       | Cost: 500,000      | Profit: 4,765,840   | Sales/Day: 117  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Heavy Zombie Soldier Chestplate     | Cost: 500,000      | Profit: 4,750,838   | Sales/Day: 139  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Legendary Earthen Blade             | Cost: 1,000,000    | Profit: 4,369,683   | Sales/Day: 153  
[2026-07-23 00:01:50] [FLIP] [Tier 2] Loving Hot Aurora Chestplate        | Cost: 10,000,000   | Profit: 2,304,145   | Sales/Day: 5    
[2026-07-23 00:01:50] [FLIP] [Tier 3] Withered Pyrochaos Dagger           | Cost: 55,000,000   | Profit: 6,381,406   | Sales/Day: 15   
[2026-07-23 00:01:50] [FLIP] [Tier 3] Suspicious Deathripper Dagger       | Cost: 57,670,000   | Profit: 11,592,498  | Sales/Day: 16   
[2026-07-23 00:01:50] [FLIP] [Tier 5] Heroic Zombie Soldier Cutlass       | Cost: 500,000      | Profit: 4,837,239   | Sales/Day: 186  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Slug Boots                          | Cost: 400,000      | Profit: 4,872,840   | Sales/Day: 150  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Slug Boots                          | Cost: 400,000      | Profit: 4,872,840   | Sales/Day: 150  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Fast Conjuring                      | Cost: 500,000      | Profit: 4,845,238   | Sales/Day: 159  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Epic Zombie Soldier Cutlass         | Cost: 100,000      | Profit: 5,237,239   | Sales/Day: 186  
[2026-07-23 00:01:50] [FLIP] [Tier 1] ✿ Spiked Thermodynamic Boots        | Cost: 71,000,000   | Profit: 7,725,622   | Sales/Day: 1    
[2026-07-23 00:01:50] [FLIP] [Tier 5] Slug Boots                          | Cost: 400,000      | Profit: 4,872,840   | Sales/Day: 150  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Slug Boots                          | Cost: 400,000      | Profit: 4,872,840   | Sales/Day: 150  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Goblin Chestplate                   | Cost: 1,500,000    | Profit: 3,745,840   | Sales/Day: 197  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Moogma Leggings                     | Cost: 2,000,000    | Profit: 3,299,840   | Sales/Day: 139  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Moogma Leggings                     | Cost: 2,000,000    | Profit: 3,299,840   | Sales/Day: 139  
[2026-07-23 00:01:50] [FLIP] [Tier 3] Fabled Deathripper Dagger           | Cost: 62,899,000   | Profit: 11,211,535  | Sales/Day: 16   
[2026-07-23 00:01:50] [FLIP] [Tier 5] Rabbit Hat                          | Cost: 2,499,999    | Profit: 2,820,840   | Sales/Day: 191  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Slug Boots                          | Cost: 1,499,999    | Profit: 3,772,841   | Sales/Day: 150  
[2026-07-23 00:01:50] [FLIP] [Tier 3] Suspicious Pyrochaos Dagger         | Cost: 45,999,000   | Profit: 8,367,068   | Sales/Day: 15   
[2026-07-23 00:01:50] [FLIP] [Tier 5] Slug Boots                          | Cost: 1,000,000    | Profit: 4,272,840   | Sales/Day: 150  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Fierce Zombie Knight Chestplate     | Cost: 999,999      | Profit: 4,330,729   | Sales/Day: 121  
[2026-07-23 00:01:50] [FLIP] [Tier 3] Withered Deathripper Dagger         | Cost: 58,000,000   | Profit: 11,107,425  | Sales/Day: 16   
[2026-07-23 00:01:50] [FLIP] [Tier 5] Blade of the Volcano                | Cost: 3,000,000    | Profit: 2,369,441   | Sales/Day: 209  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Blade of the Volcano                | Cost: 3,000,000    | Profit: 2,369,441   | Sales/Day: 209  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Ghostly Boots                       | Cost: 4,000,000    | Profit: 1,428,840   | Sales/Day: 161  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Fierce Super Heavy Helmet           | Cost: 444,444      | Profit: 4,851,396   | Sales/Day: 105  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Ghostly Boots                       | Cost: 1,800,000    | Profit: 3,628,840   | Sales/Day: 161  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Heroic Earthen Blade                | Cost: 999,999      | Profit: 4,369,684   | Sales/Day: 153  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Titanic Zombie Soldier Helmet       | Cost: 999,999      | Profit: 4,265,841   | Sales/Day: 135  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Flaming Chestplate                  | Cost: 4,000,000    | Profit: 1,530,840   | Sales/Day: 116  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Flaming Chestplate                  | Cost: 4,000,000    | Profit: 1,530,840   | Sales/Day: 116  
[2026-07-23 00:01:50] [FLIP] [Tier 3] Fabled Deathripper Dagger           | Cost: 61,999,999   | Profit: 9,431,012   | Sales/Day: 16   
[2026-07-23 00:01:50] [FLIP] [Tier 5] Rabbit Hat                          | Cost: 4,000,000    | Profit: 1,320,839   | Sales/Day: 191  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Smart Skeleton Master Leggings      | Cost: 700,000      | Profit: 4,565,840   | Sales/Day: 117  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Light Skeleton Master Boots         | Cost: 1,100,000    | Profit: 4,155,840   | Sales/Day: 116  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Mythic Moogma Leggings              | Cost: 3,000,000    | Profit: 2,299,840   | Sales/Day: 139  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Mythic Flaming Chestplate           | Cost: 3,000,000    | Profit: 2,530,840   | Sales/Day: 116  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Slug Boots                          | Cost: 400,000      | Profit: 4,872,840   | Sales/Day: 150  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Titanic Skeleton Master Leggings    | Cost: 798,000      | Profit: 4,467,840   | Sales/Day: 117  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Wise Sniper Helmet                  | Cost: 598,000      | Profit: 4,704,479   | Sales/Day: 156  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Goblin Helmet                       | Cost: 2,500,000    | Profit: 2,745,839   | Sales/Day: 199  
[2026-07-23 00:01:50] [FLIP] [Tier 3] Necrotic Primordial Boots ✪✪✪✪✪     | Cost: 30,000,000   | Profit: 6,797,883   | Sales/Day: 15   
[2026-07-23 00:01:50] [FLIP] [Tier 4] Wise Zombie Knight Helmet           | Cost: 3,000,000    | Profit: 2,285,840   | Sales/Day: 97   
[2026-07-23 00:01:50] [FLIP] [Tier 4] Light Zombie Knight Leggings        | Cost: 3,000,000    | Profit: 2,319,840   | Sales/Day: 98   
[2026-07-23 00:01:50] [FLIP] [Tier 3] Fabled Deathripper Dagger           | Cost: 68,000,000   | Profit: 16,128,056  | Sales/Day: 16   
[2026-07-23 00:01:50] [FLIP] [Tier 5] Mythic Skeleton Master Chestplate   | Cost: 3,000,000    | Profit: 2,325,840   | Sales/Day: 338  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Fine Soulstealer Bow                | Cost: 1,000,000    | Profit: 4,245,840   | Sales/Day: 175  
[2026-07-23 00:01:50] [FLIP] [Tier 5] Flaming Chestplate                  | Cost: 2,500,000    | Profit: 3,030,840   | Sales/Day: 116  
[2026-07-23 00:01:50] [FLIP] [Tier 2] Loving Infernal Crimson Chestplate  | Cost: 302,099,999  | Profit: 38,564,142  | Sales/Day: 6    
